,Security Code,Security Id,Security Name,dayHigh,dayLow,52weekHigh,52weekLow
873,512149,AVANCE,AVANCE TECHNOLOGIES LTD.,0.19,0.19,0.19,0.19
2139,531411,TUNITEX,TUNI TEXTILE MILLS LTD.,0.19,0.19,0.29,0.19
1968,530889,ALKA,ALKA INDIA LTD.,0.19,0.19,0.20,0.19
2038,531175,BLSINFOTE,BLS INFOTECH LTD.,0.19,0.19,0.22,0.19
3061,536128,VKJINFRA,VKJ Infradevelopers Ltd,0.19,0.19,0.56,0.19
2481,532411,VISESHINFO,VISESH INFOTECNICS LTD.,0.19,0.19,0.19,0.19
1417,523387,TRITON,TRITON CORP.LTD.,0.20,0.19,0.21,0.19
1603,526009,PROCAL,PROCAL ELECTRONICS INDIA LTD.,0.20,0.20,0.86,0.20
2892,533239,PRAKASHSTL,PRAKASH STEELAGE LTD.,0.20,0.20,0.34,0.19
2256,531775,CISTRO,CISTRO TELELINK LTD.,0.20,0.20,0.23,0.20
2588,532666,FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.,0.21,0.20,0.35,0.19
1392,523209,NICCOUCO,NICCO UCO ALLIANCE CREDIT LTD.,0.21,0.21,0.22,0.19
3075,536751,FIVEXTRADE,Five X Tradecom Ltd,0.21,0.21,0.57,0.18
2433,532336,BARONINF,BARON INFOTECH LTD.,0.21,0.21,0.21,0.19
3493,539962,QFSL,Quest Financial Services Ltd,0.21,0.19,0.28,0.19
2806,532990,METKORE,METKORE ALLOYS & INDUSTRIES LTD.,0.22,0.22,1.37,0.21
3127,538464,TPROJECT,Thirani Projects Ltd,0.22,0.22,1.57,0.22
1485,523874,PRECISION,PRECISION CONTAINEURS LTD.,0.22,0.22,0.23,0.19
1314,521228,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,0.23,0.23,0.29,0.19
2928,533310,MIDVAL,MIDVALLEY ENTERTAINMENT LTD.,0.23,0.21,3.70,0.21
977,513361,ISWL,INDIA STEEL WORKS LTD.,0.23,0.22,1.35,0.19
3164,538653,EML,Ejecta Marketing Ltd,0.23,0.23,5.02,0.21
998,513502,BAROEXT,BARODA EXTRUSION LTD.,0.24,0.24,0.40,0.19
3133,538539,JTAPARIA,J. Taparia Projects Ltd,0.24,0.24,0.60,0.19
2234,531687,KGL,KARUTURI GLOBAL LTD.,0.25,0.24,1.80,0.19
1402,523277,GVFILM,GV FILMS LTD.,0.25,0.23,0.61,0.23
3011,534731,BITL,BRONZE INFRA-TECH LTD.,0.25,0.25,0.50,0.19
3112,538212,SHARPINV,Sharp Investments Ltd,0.25,0.25,0.26,0.25
3101,537800,MANGIND,Mangalam Industrial Finance Ltd,0.25,0.21,0.54,0.21
658,508860,DIAMANT,Diamant Infrastructure Limited,0.26,0.26,0.76,0.19
812,511618,JIKIND,JIK INDUSTRIES LTD.,0.26,0.26,0.39,0.25
976,513359,PARINFRA,Parab Infra Ltd,0.26,0.26,4.23,0.26
2376,532166,ALKASEC,ALKA SECURITIES LTD.,0.26,0.26,0.26,0.19
3111,538180,GOLDLINE,Gold Line International Finvest Ltd,0.26,0.26,7.35,0.26
2872,533189,GOENKA,GOENKA DIAMOND & JEWELS LTD.,0.27,0.27,0.42,0.23
1745,526859,ISFL,ISF LIMITED,0.27,0.27,0.38,0.27
1909,530611,STURDY,STURDY INDUSTRIES LTD.,0.27,0.27,0.32,0.27
3051,535694,EDSL,EDYNAMICS SOLUTIONS LTD.,0.27,0.27,0.45,0.19
511,506027,BHRKALM,BHORUKA ALUMINIUM LTD.,0.28,0.27,0.91,0.26
1207,519174,ASHAI,ASHIANA AGRO INDUSTRIES LTD.,0.28,0.28,1.60,0.28
2698,532825,JAGJANANI,JAGJANANI TEXTILES LTD.,0.29,0.29,0.48,0.27
839,511736,USHDI,USHDEV INTERNATIONAL LTD.,0.29,0.29,0.62,0.19
3920,590057,PROSEED,Proseed India Ltd,0.29,0.29,0.52,0.25
2349,532090,VANDANA,VANDANA KNITWEAR LTD.,0.29,0.28,0.35,0.19
2143,531417,MEGACOR,MEGA CORPORATION LTD.,0.30,0.30,0.39,0.23
2319,531991,AMRAAGRI,AMRAWORLD AGRICO LTD.,0.30,0.30,0.30,0.27
1159,517356,ACIIN,ACI INFOCOM LTD.,0.30,0.30,0.59,0.19
175,500329,PENTAGRAPH,PENTAMEDIA GRAPHICS LTD.,0.31,0.27,0.52,0.21
523,506146,VIVIDHA,VISAGAR POLYTEX LTD.,0.31,0.31,0.72,0.18
2034,531164,LADIAMO,LASER DIAMONDS LTD.,0.32,0.32,0.71,0.32
1287,521082,SPENTEX,SPENTEX INDUSTRIES LTD.,0.33,0.33,2.02,0.29
2978,534060,PMCFIN,PMC Fincorp Limited,0.33,0.31,0.50,0.16
2790,532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.,0.33,0.32,0.75,0.26
2924,533301,SPYL,SHEKHAWATI POLY-YARN LTD.,0.34,0.33,0.37,0.21
1281,521036,SOURCEIND,SOURCE INDUSTRIES (INDIA) LTD.,0.34,0.34,0.87,0.32
2644,532746,UNITY,UNITY INFRAPROJECTS LTD.,0.35,0.35,1.36,0.34
2157,531456,MINAXI,MINAXI TEXTILES LTD.,0.35,0.35,0.94,0.31
2408,532282,CASTEXTECH,Castex Technologies Ltd-$,0.35,0.35,1.19,0.33
1464,523722,SVAMSOF,SVAM SOFTWARE LTD.,0.35,0.35,0.60,0.25
2553,532614,IMPEXFERRO,IMPEX FERRO TECH LTD.,0.35,0.35,0.58,0.34
2233,531686,ADVIKLA,ADVIK LABORATORIES LTD.,0.35,0.35,2.00,0.32
124,500236,KANELIND,Kanel Industries Limited,0.35,0.35,4.23,0.35
2572,532645,BEEYU,BEEYU OVERSEAS LTD.,0.35,0.35,0.38,0.27
3764,541546,GAYAHWS,Gayatri Highways Ltd,0.36,0.36,1.00,0.24
2241,531723,STAMPEDE,Stampede Capital Limited,0.36,0.36,2.59,0.36
412,504380,ZVINADTR,VINADITYA TRADING CO.LTD.,0.36,0.36,0.36,0.35
3684,540789,DNAMEDIA,Diligent Media Corporation Ltd,0.37,0.36,3.42,0.30
626,507833,COMPUPN,COMPUTER POINT LTD.,0.37,0.36,1.19,0.29
3841,542641,CKFSL,Cox & Kings Financial Service Ltd,0.37,0.35,76.00,0.35
1571,524661,WELCURE,WELCURE DRUGS & PHARMACEUTICALS LTD.,0.38,0.38,0.65,0.38
2664,532775,GTLINFRA,GTL INFRASTRUCTURE LTD.,0.38,0.37,1.20,0.36
3290,539169,FUNNY,Funny Software Ltd,0.38,0.38,0.89,0.38
3784,541890,SPACEINCUBA,Space Incubatrics Technologies Ltd,0.38,0.38,0.97,0.21
2718,532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,0.39,0.39,1.87,0.31
2727,532870,ANKITMETAL,ANKIT METAL & POWER LTD.,0.39,0.38,0.64,0.37
3241,539009,GBLIL,GBL Industries Ltd,0.39,0.37,36.35,0.37
2601,532690,RAMSARUP,RAMSARUP INDUSTRIES LTD.,0.39,0.39,0.73,0.37
3102,537820,VFL,Viji Finance Ltd,0.39,0.36,1.08,0.35
2739,532887,NTL,Neueon Towers Ltd,0.39,0.39,1.47,0.38
2236,531692,KHYATI,KHYATI MULTIMEDIA-ENTERTAINMENT LTD.,0.40,0.40,0.59,0.40
487,505711,GAJRA,GAJRA BEVEL GEARS LTD.-$,0.40,0.40,0.76,0.34
2632,532731,ROHITFERRO,ROHIT FERRO-TECH LTD.,0.42,0.42,1.66,0.38
2302,531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,0.42,0.42,1.70,0.19
3122,538423,ALPSMOTOR,Alps Motor Finance Ltd,0.42,0.40,1.39,0.19
2765,532925,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,0.43,0.39,1.07,0.38
859,512048,LUHARUKA,Luharuka Media & Infra Ltd,0.44,0.44,0.89,0.40
2810,532997,KSK,KSK ENERGY VENTURES LTD.,0.45,0.41,1.45,0.40
3152,538597,TTIENT,TTI Enterprise Ltd,0.45,0.45,1.70,0.44
1996,531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,0.46,0.46,0.60,0.26
2405,532275,LANDMARC,LANDMARC LEISURE CORPORATION LTD.,0.48,0.48,0.72,0.33
923,512499,SHALPRO,SHALIMAR PRODUCTIONS LTD.,0.49,0.49,0.49,0.49
677,508996,SATRAPROP,SATRA PROPERTIES (INDIA) LTD.,0.49,0.49,3.92,0.49
3537,540135,ARCFIN,ARC Finance Ltd,0.49,0.49,1.57,0.48
1732,526801,PSL,PSL LTD.,0.49,0.48,1.22,0.44
1672,526504,DOLPHMED,DOLPHIN MEDICAL SERVICES LTD.,0.49,0.49,1.40,0.39
2224,531663,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD.,0.49,0.49,0.74,0.49
2226,531668,VISIONCO,VISION CORPORATION LTD.,0.49,0.49,1.42,0.49
2495,532444,TSPIRITUAL,T.SPIRITUAL WORLD LTD.,0.49,0.49,0.82,0.49
3014,534734,RMCHEM,Ram Minerals and Chemicals Ltd,0.49,0.49,2.06,0.49
3503,539992,LLOYDSTEEL,Lloyds Steels Industries Ltd,0.50,0.48,1.18,0.41
673,508969,SULABEN,SULABH ENGINEERS & SERVICES LTD.,0.50,0.50,1.47,0.46
383,504008,EMCO,EMCO LTD.-$,0.50,0.50,4.45,0.48
1747,526865,JAINCO,JAINCO PROJECTS (INDIA) LTD.,0.50,0.50,0.75,0.41
1216,519248,JVLAGRO,JVL AGRO INDUSTRIES LTD.,0.50,0.50,4.09,0.49
1308,521206,SAMTEX,SAMTEX FASHIONS LTD.-$,0.50,0.50,1.89,0.49
3254,539043,BKMINDST,BKM Industries Ltd,0.52,0.52,6.24,0.41
2245,531737,GREENCREST,Greencrest Financial Services Limited,0.53,0.51,2.37,0.51
1175,517463,LINAKS,LINAKS MICROELECTRONICS LTD.,0.53,0.53,0.69,0.53
46,500102,BALLARPUR,BALLARPUR INDUSTRIES LTD.,0.53,0.51,4.25,0.39
1751,526887,INDOCRED,INDO CREDIT CAPITAL LTD.,0.53,0.53,0.66,0.53
858,512047,ROYALIND,Royal India Corporation Limited,0.53,0.53,1.96,0.53
1841,530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,0.53,0.53,2.21,0.35
2714,532850,MIC,MIC ELECTRONICS LTD.,0.53,0.52,1.52,0.49
466,505506,AXONVL,Axon Ventures Ltd,0.53,0.53,1.32,0.51
1823,530191,CHROMATIC,CHROMATIC INDIA LTD.,0.53,0.53,1.15,0.40
2273,531845,ZENITHBIR,ZENITH BIRLA (INDIA) LTD.-$,0.54,0.54,0.81,0.35
2218,531648,MAHAVIRIND,Mahavir Industries Limited,0.55,0.55,0.91,0.55
3047,535657,OONE,OBJECTONE INFORMATION SYSTEMS LTD.,0.55,0.55,3.65,0.55
3245,539015,ORTEL,Ortel Communications Ltd,0.55,0.53,4.45,0.41
1822,530187,ATHARVENT,ATHARV ENTERPRISES LTD.,0.55,0.55,2.90,0.55
2169,531502,ESARIND,ESAAR (INDIA) LTD.,0.56,0.56,2.58,0.49
419,504697,GALADA,GALADA POWER & TELECOMMUNICATION LTD.,0.56,0.56,2.78,0.56
2192,531568,ASHUTPM,ASHUTOSH PAPER MILLS LTD.,0.56,0.54,1.15,0.54
1003,513515,SRIND,S.R.INDUSTRIES LTD.,0.57,0.56,6.01,0.32
2840,533109,EUROMULTI,EURO MULTIVISION LTD.,0.57,0.57,2.20,0.55
2023,531137,GEMSI,GEMSTONE INVESTMENTS LTD.,0.58,0.58,0.85,0.56
811,511611,DCMFINSERV,DCM FINANCIAL SERVICES LTD.,0.58,0.56,0.98,0.56
28,500058,BIHSPONG,BIHAR SPONGE IRON LTD.,0.58,0.56,1.15,0.47
458,505336,MIRCH,Mirch Technologies (India) Ltd,0.58,0.58,0.58,0.46
2657,532766,RICHAIND,RICHA INDUSTRIES LTD.,0.59,0.59,1.97,0.59
1342,522163,DIAPOWER,Diamond Power Infrastructure Limited-$,0.59,0.59,1.92,0.42
2731,532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.,0.59,0.59,0.59,0.19
1837,530251,RISAINTL,RISA INTERNATIONAL LTD.,0.59,0.55,0.82,0.31
985,513418,SMFIL,Smiths & Founders (India) Limited,0.60,0.60,0.82,0.19
403,504335,PAZEL,Pazel International Ltd,0.62,0.57,1.63,0.43
2232,531682,CATECH,CAT TECHNOLOGIES LTD.,0.63,0.63,0.84,0.33
1707,526683,HOTELRUGBY,HOTEL RUGBY LTD.,0.63,0.63,1.50,0.59
2385,532183,GAYATRI,GAYATRI SUGARS LTD.,0.63,0.57,3.72,0.57
2697,532823,EUROCERA,EURO CERAMICS LTD.,0.65,0.61,2.10,0.59
1491,524031,PATIDAR,Patidar Buildcon Limited,0.65,0.65,3.07,0.65
3026,534920,COVIDH,COVIDH TECHNOLOGIES LIMITED,0.65,0.65,0.85,0.53
918,512481,POLYTEX,POLYTEX INDIA LTD.,0.67,0.67,1.82,0.64
2101,531322,HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd,0.68,0.62,2.03,0.53
3251,539040,TTIL,Tirupati Tyres Ltd,0.68,0.68,2.98,0.64
1423,523415,COVENTRY,COVENTRY COIL-O-MATIC (HARYANA) LTD.,0.69,0.68,2.37,0.63
2373,532160,GUJSTATFIN,Gujarat State Financial Corporation,0.70,0.65,1.38,0.57
2504,532467,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$,0.70,0.70,0.80,0.42
2933,533321,BILENERGY,BIL ENERGY SYSTEMS LTD.,0.71,0.65,6.57,0.65
2738,532886,SELMCL,SEL MANUFACTURING COMPANY LTD.,0.71,0.65,1.40,0.49
1223,519299,PRIMIND,PRIME INDUSTRIES LTD.,0.71,0.71,0.71,0.60
2289,531889,INTECH,INTEGRATED TECHNOLOGIES LTD.,0.71,0.71,1.78,0.71
337,502761,BLUBLND-B,Blue Blends (India) Ltd,0.72,0.72,4.20,0.70
2361,532139,GTEIT,G-TECH INFO-TRAINING LTD.,0.72,0.72,1.55,0.69
763,511187,MILLENNIUM,Millennium Online Solutions ( India ) Ltd,0.72,0.72,0.73,0.70
404,504340,CONFINT,Confidence Finance And Trading Limited,0.72,0.70,0.85,0.49
787,511493,VCKCAP,VCK CAPITAL MARKET SERVICES LTD.,0.73,0.70,1.34,0.70
2444,532354,VIRGOGLOB,Virgo Global Ltd,0.73,0.73,4.65,0.72
2867,533176,DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.,0.74,0.74,10.18,0.65
2299,531917,TWINSTAR,Twinstar Industries Limited,0.75,0.75,2.05,0.65
1534,524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$,0.75,0.71,1.25,0.57
2617,532712,RCOM,RELIANCE COMMUNICATIONS LTD.,0.75,0.70,7.53,0.55
866,512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL LTD.,0.75,0.64,2.13,0.62
336,502742,SINTEX,SINTEX INDUSTRIES LTD.,0.75,0.72,10.68,0.56
1053,514223,RAMGOPOLY,RAMGOPAL POLYTEX LTD.,0.76,0.74,2.44,0.71
939,512604,HARIAEXPO,HARIA EXPORTS LTD.-$,0.76,0.76,1.93,0.63
2355,532113,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LTD.,0.76,0.76,4.42,0.74
953,513117,AMFORG,AMFORGE INDUSTRIES LTD.,0.77,0.77,1.80,0.70
670,508956,HBLEAS,HB LEASING & FINANCE CO.LTD.,0.78,0.78,2.15,0.66
411,504378,NYSSACORP,Nyssa Corporation Limited,0.78,0.75,1.63,0.69
2111,531339,JAIHINDPRO,JAIHIND PROJECTS LTD.,0.78,0.78,2.45,0.76
2206,531613,MAL,Meyer Apparel Ltd,0.78,0.78,2.88,0.39
570,506863,SWADEIN,SWADESHI INDUSTRIES LEASING CO.LTD.,0.79,0.79,1.95,0.31
2854,533157,SYNCOM,Syncom Healthcare Ltd,0.79,0.79,2.63,0.76
2259,531784,KCLINFRA,KCL Infra Projects Ltd,0.80,0.80,0.90,0.80
2819,533019,SIMPLXPAP,SIMPLEX PAPERS LTD.,0.80,0.80,2.15,0.69
117,500223,JCTLTD,JCT LTD.,0.80,0.72,1.84,0.66
1632,526235,MERCATOR,MERCATOR LTD.-$,0.81,0.75,8.52,0.67
2869,533178,PRADIP,Pradip Overseas Ltd,0.83,0.83,1.83,0.83
1916,530663,GOYALASS,GOYAL ASSOCIATES LTD.,0.84,0.84,3.30,0.84
1659,526441,VISIONCINE,VISION CINEMAS LTD.,0.84,0.84,1.38,0.65
2895,533257,INDOSOLAR,INDOSOLAR LTD.,0.84,0.77,2.89,0.33
1286,521080,PASARI,PASARI SPINNING MILLS LTD.,0.85,0.85,4.60,0.79
3278,539123,VBIND,V B Industries Ltd,0.85,0.85,10.40,0.82
2332,532034,SAFALHBS,Safal Herbs Limited,0.86,0.84,2.16,0.56
2231,531681,AMARDEE,AMRADEEP INDUSTRIES LTD.,0.86,0.86,0.86,0.86
1301,521176,GANGOTRI,GANGOTRI TEXTILES LTD.,0.86,0.86,1.94,0.83
2964,533605,SETUINFRA,Setubandhan Infrastructure Ltd,0.87,0.84,4.90,0.76
2845,533144,COX&KINGS,Cox & Kings Limited,0.87,0.87,169.00,0.80
1712,526707,ALCHEM,ALCHEMIST LTD.,0.88,0.80,2.20,0.61
2460,532378,UNIVARTS,UNIVERSAL ARTS LTD.,0.88,0.88,1.44,0.73
2045,531198,DHANADACO,DHANADA CORPORATION LTD.,0.89,0.82,4.20,0.82
3496,539979,DIGJAMLTD,Digjam Ltd,0.89,0.89,4.85,0.77
824,511690,WARNER,WARNER MULTIMEDIA LTD.,0.89,0.89,0.96,0.89
3628,540653,SINTEXPLAST,Sintex Plastics Technology Ltd,0.90,0.82,23.00,0.82
3481,539910,KOCL,Kome-On Communication Ltd,0.90,0.90,0.97,0.36
3019,534757,FOCUSIRL,FOCUS INDUSTRIAL RESOURCES LTD.,0.90,0.90,1.27,0.90
3780,541771,AMINTAN,Amin Tannery Ltd,0.91,0.83,1.85,0.57
2356,532114,AREALTY,ALCHEMIST REALTY LTD.,0.91,0.91,1.29,0.91
2165,531496,OMKAR,OMKAR OVERSEAS LTD.,0.92,0.92,1.01,0.51
830,511710,CUBIFIN,CUBICAL FINANCIAL SERVICES LTD.,0.95,0.95,1.19,0.95
1056,514240,KUSHIND,Kush Industries Ltd,0.95,0.95,1.05,0.95
3108,538081,HARIAAPL,Haria Apparels Ltd,0.95,0.95,2.60,0.81
2119,531357,MERMETL,MERCURY METALS LTD.,0.97,0.97,1.00,0.95
2357,532123,BSELINFRA,BSEL INFRASTRUCTURE REALTY LTD.,0.97,0.97,2.53,0.88
2282,531878,ANJANIFIN,ANJANI FINANCE LTD.,0.98,0.98,2.83,0.95
2270,531834,NATHUEC,NATURA HUE CHEM LTD.,0.98,0.98,5.77,0.86
2421,532316,SKUMAR,S KUMARS.COM LTD.,0.98,0.98,1.73,0.76
3114,538319,GCMCAPI,GCM Capital Advisors Ltd,0.99,0.98,2.07,0.70
3132,538537,OMANSH,Omansh Enterprises Ltd,0.99,0.96,1.10,0.91
2291,531893,SAWABUSI,SAWACA BUSINESS MACHINES LTD.,1.00,1.00,1.82,0.51
1433,523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,1.00,1.00,1.90,0.73
1930,530715,ALPSINDUS,ALPS INDUSTRIES LTD.,1.00,1.00,3.47,0.81
2445,532355,PICTUREHS,PICTUREHOUSE MEDIA LTD.,1.00,1.00,2.17,0.84
838,511734,PASUFIN,PASUPATI FINCAP LTD.,1.00,1.00,4.00,0.97
1437,523558,NETWORK,NETWORK LTD.,1.00,0.95,2.60,0.93
2606,532696,EDUCOMP,EDUCOMP SOLUTIONS LTD.,1.03,1.03,2.88,0.92
2963,533602,LESHAIND,LESHA INDUSTRIES LTD.,1.04,1.04,2.10,0.87
1300,521167,FRONTBUSS,FRONTLINE BUSINESS SOLUTIONS LTD.,1.04,1.04,6.78,1.04
1644,526349,PARTIND,Parth Industries Limited,1.05,1.00,1.05,1.00
1917,530665,ZENITHHE,ZENITH HEALTH CARE LTD.,1.05,1.00,2.95,0.95
2473,532398,UMESLTD,Usha Martin Education & Solutions Limited,1.05,0.90,2.25,0.81
3286,539149,ICSL,Integrated Capital Services Ltd,1.05,1.00,3.09,0.99
2830,533090,EXCEL,Excel Realty N Infra Ltd,1.05,1.03,2.24,0.76
1536,524488,SVCIND,SVC INDUSTRIES Ltd,1.07,1.03,2.21,0.68
150,500277,MIDINDIA,MID INDIA INDUSTRIES LTD.,1.07,1.07,1.13,0.30
3048,535658,PAWANSUT,PAWANSUT HOLDINGS LTD.,1.08,1.08,2.12,0.51
2148,531433,SUNGOLD,SUNGOLD CAPITAL LTD.,1.08,1.08,1.22,1.08
3370,539408,KUBERJI,Kuber Udyog Ltd,1.09,1.09,5.03,1.09
2880,533207,JPINFRATEC,Jaypee Infratech Ltd,1.09,1.05,4.14,0.99
2153,531447,ROCKONENT,Rockon Enterprises Ltd,1.09,1.09,1.30,1.00
3650,540709,RELHOME,Reliance Home Finance Ltd,1.09,0.99,35.40,0.98
1462,523712,JMGCORP,JMG CORPORATION LTD.,1.09,1.09,1.58,1.09
1168,517415,LEENEE,LEE & NEE SOFTWARES (EXPORTS) LTD.,1.10,1.10,1.49,0.83
2308,531950,VERTEX,VERTEX SECURITIES LTD.,1.10,1.07,2.20,0.83
1393,523218,KILBURN,KILBURN OFFICE AUTOMATION LTD.,1.10,1.10,6.79,1.10
3416,539584,SIPTL,Sharanam Infraproject and Trading Ltd,1.10,1.10,1.10,1.00
3813,542231,NILASPACES,Nila Spaces Ltd,1.11,1.04,2.81,0.95
2771,532931,BURNPUR,BURNPUR CEMENT LTD.,1.11,1.02,3.98,0.95
2198,531591,BAMPSL,BAMPSL SECURITIES LTD.,1.11,1.01,1.90,0.67
1660,526443,DATASOFT,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,1.12,1.12,1.23,1.12
3911,590022,EASTSILK,EASTERN SILK INDUSTRIES LTD.,1.12,1.12,2.38,0.48
3527,540083,TVVISION,TV Vision Ltd,1.12,1.12,4.98,0.98
2604,532694,BARTRONICS,BARTRONICS INDIA LTD.,1.13,1.05,7.80,1.05
3228,538952,ALFL,Abhinav Leasing & Finance Ltd,1.13,1.13,1.60,1.13
3387,539486,GEETANJ,Geetanjali Credit and Capital Ltd,1.15,1.15,1.95,0.75
934,512591,PULSRIN,PULSAR INTERNATIONAL LTD.,1.15,1.15,1.15,1.00
2472,532397,KONNDOR,Konndor Industries Ltd,1.15,1.15,1.65,0.95
2816,533012,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,1.16,1.16,6.96,1.15
289,501270,ANTARIKSH,Antariksh Industries Ltd,1.17,1.17,1.17,1.15
3750,541347,PARVATI,Parvati Sweetners and Power Ltd,1.18,1.18,4.04,0.79
1093,514486,POLTC,POLYGENTA TECHNOLOGIES LTD.,1.19,1.19,2.25,0.80
1197,519014,PRSNTIN,PRASHANT INDIA LTD.,1.22,1.22,1.26,1.22
940,512608,BHANDHOS,BHANDARI HOSIERY EXPORTS LTD.,1.23,1.09,2.35,0.91
2876,533202,NEH,Nel Holdings Ltd,1.23,1.10,8.23,1.10
2848,533149,ESSARSEC,Essar Securities Ltd,1.23,1.14,2.98,1.14
2296,531910,MADHUVEER,Madhuveer Com 18 Network Ltd,1.24,1.24,1.41,1.24
1474,523796,VICEROY,VICEROY HOTELS LTD.,1.24,1.16,5.02,1.08
7,500014,APPLEFIN,APPLE FINANCE LTD.,1.25,1.24,2.18,0.75
3555,540181,SALEM,Salem Erode Investments Ltd,1.25,1.25,1.25,1.25
2675,532795,SITINET,Siti Networks Ltd,1.25,1.19,5.65,1.19
2470,532392,CREATIVEYE,CREATIVE EYE LTD.,1.27,1.27,3.05,1.02
1309,521210,CITYMAN,CITYMAN LTD.,1.28,1.28,5.00,1.28
1080,514400,GARWSYN,GARWARE SYNTHETICS LTD.,1.29,1.29,4.50,1.29
1891,530525,SHEETAL,SHEETAL DIAMONDS LTD.,1.30,1.30,4.69,1.30
364,503663,TILAK,Tilak Ventures Ltd,1.30,1.30,1.90,0.38
2435,532340,OMNIAX,OMNI AXS SOFTWARE LTD.,1.30,1.30,2.23,1.12
3925,590070,RADAAN,RADAAN MEDIAWORKS (I) LTD.,1.30,1.30,3.43,0.85
3525,540081,GOVNOW,SAB Events & Governance Now Media Ltd,1.31,1.31,3.52,1.11
770,511276,MEFCOM,MEFCOM AGRO INDUSTRIES LTD.,1.31,1.31,5.04,1.31
3191,538787,GBFL,Goenka Business & Finance Ltd,1.32,1.32,2.93,0.53
2638,532738,TANTIACONS,TANTIA CONSTRUCTIONS LTD.,1.32,1.32,4.31,1.32
1845,530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD.,1.33,1.33,1.42,0.64
3643,540698,NEL,Nouritrans Exim Ltd,1.33,1.24,2.59,1.05
1550,524564,GAYATRIBI,GAYATRI BIOORGANICS LTD.,1.33,1.27,2.31,1.27
1029,514010,HIMFIBP,HIMACHAL FIBRES LTD.,1.33,1.33,2.68,0.90
3793,541999,GENERAAGRI,Genera Agri Corp Ltd,1.34,1.34,6.40,1.34
2603,532693,PUNJLLOYD,PUNJ LLOYD LTD.,1.34,1.30,2.71,0.85
69,500141,FERROALL,FERRO ALLOYS CORPORATION LTD.,1.34,1.34,5.58,1.34
3010,534707,ADITRI,Aditri Industries Ltd,1.35,1.35,1.95,1.34
2051,531207,RAYLA,RAYMED LABS LTD.,1.35,1.35,2.89,1.35
1880,530445,SUMERUIND,SUMERU INDUSTRIES LTD.,1.35,1.26,1.44,1.15
2219,531650,VAXHS,VAX HOUSING FINANCE CORPORATION LTD.,1.35,1.35,2.70,1.28
1938,530765,DEVKI,DEVKI LEASING & FINANCE LTD.,1.36,1.36,1.43,1.00
2131,531396,WOMENNET,WOMEN NETWORKS LTD.,1.37,1.37,4.25,1.27
2320,531996,ODYCORP,ODYSSEY CORPORATION LTD.,1.38,1.38,2.28,1.35
915,512463,SHRGLTR,SHREE GLOBAL TRADEFIN LTD.,1.39,1.39,3.85,1.39
1839,530255,KAYPOWR,KAY POWER AND PAPER LTD.,1.40,1.40,3.43,1.33
3763,541545,TALWGYM,Talwalkars Healthclubs Ltd,1.40,1.33,137.00,1.33
827,511700,STANCAP,STANDARD CAPITAL MARKETS LTD.,1.41,1.41,1.47,1.18
1021,513691,JMTAUTOLTD,JMT AUTO LTD.,1.41,1.20,3.09,1.09
1006,513528,GLITTEKG,GLITTEK GRANITES LTD.,1.42,1.42,1.97,0.74
2059,531219,SHYAMAINFO,SHYAMA INFOSYS LTD.,1.42,1.42,1.42,1.13
2442,532350,PADMALAYAT,PADMALAYA TELEFILMS LTD.,1.42,1.42,2.95,1.13
2258,531780,KACL,Kaiser Corporation Limited,1.45,1.45,2.20,1.27
2404,532271,CYBERMAT,CYBERMATE INFOTEK LTD.,1.45,1.16,2.58,1.07
690,509069,INFOMEDIA,INFOMEDIA PRESS LTD.,1.46,1.46,3.66,1.46
2756,532914,ARCOTECH,ARCOTECH LTD.,1.47,1.46,7.49,1.39
2136,531404,ZICOM,ZICOM ELECTRONIC SECURITY SYSTEMS LTD.-$,1.47,1.39,7.30,0.91
2325,532015,GRAVITY,GRAVITY (INDIA) LTD.-$,1.48,1.48,2.85,1.02
1821,530185,SURATEX,SURAT TEXTILE MILLS LTD.,1.49,1.28,3.62,0.81
1609,526081,SCAGRO,SC Agrotech Ltd,1.49,1.49,4.20,1.49
